,index,pc_code,pc_description,unit,country_code,country_name,quantity,value
7238,10993,K7,Packaging Materials,Ton,15224,Latvia,736.0,1.517575
7239,10994,K7,Packaging Materials,Ton,15234,Lithuania,343.0,0.64615
7240,10995,K7,Packaging Materials,Ton,15240,Macedonia,0.0,0.000297
7241,10996,K7,Packaging Materials,Ton,15260,Moldova,70.0,0.12991
7242,10997,K7,Packaging Materials,Ton,15325,Poland,4173.0,7.260514
7243,10998,K7,Packaging Materials,Ton,15343,Romania,457.0,1.4089
7244,10999,K7,Packaging Materials,Ton,15344,Russia,300.0,1.189021
7245,11000,K7,Packaging Materials,Ton,15360,Slovenia,157.0,0.351864
7246,11001,K7,Packaging Materials,Ton,15393,Tajikistan,22.0,0.084284
7247,11002,K7,Packaging Materials,Ton,15410,Turkmenistan,6.0,0.020328
7248,11003,K7,Packaging Materials,Ton,15422,Ukraine,322.0,0.537795
7249,11004,K7,Packaging Materials,Ton,15430,Uzbekistan,159.0,0.419948
7250,11005,K7,Packaging Materials,Ton,16095,Cyprus,105.0,0.247765
7251,11006,K7,Packaging Materials,Ton,16251,Malta,5.0,0.020742
7252,11007,K7,Packaging Materials,Ton,16409,Turkey,1041.0,2.755619
7253,11008,K8,Plastic Raw Materials,Ton,599,Unspecified,1724.0,1.754474
7254,11009,K8,Plastic Raw Materials,Ton,1213,Kenya,29589.0,29.567866
7255,11010,K8,Plastic Raw Materials,Ton,1395,Tanzania Rep,27017.0,26.61727
7256,11011,K8,Plastic Raw Materials,Ton,1417,Uganda,3488.0,4.104911
7257,11012,K8,Plastic Raw Materials,Ton,2035,Benin,23.0,0.019411
7258,11013,K8,Plastic Raw Materials,Ton,2050,Burkina Faso,64.0,0.055715
7259,11014,K8,Plastic Raw Materials,Ton,2057,Cameroon,2435.0,2.083716
7260,11015,K8,Plastic Raw Materials,Ton,2067,C Afri Rep,0.0,0.000762
7261,11016,K8,Plastic Raw Materials,Ton,2069,Chad,0.0,0.000799
7262,11017,K8,Plastic Raw Materials,Ton,2087,Congo P Rep,1735.0,1.702434
7263,11018,K8,Plastic Raw Materials,Ton,2199,Cote D' Ivoire,6966.0,7.210891
7264,11019,K8,Plastic Raw Materials,Ton,2241,Madagascar,2438.0,2.492292
7265,11020,K8,Plastic Raw Materials,Ton,2255,Mauritania,2.0,0.023047
7266,11021,K8,Plastic Raw Materials,Ton,2257,Mauritius,1239.0,1.236237
7267,11022,K8,Plastic Raw Materials,Ton,2289,Niger,0.0,0.000652
7268,11023,K8,Plastic Raw Materials,Ton,2345,Rwanda,55.0,0.078768
7269,11024,K8,Plastic Raw Materials,Ton,2353,Senegal,2253.0,2.338511
7270,11025,K8,Plastic Raw Materials,Ton,2399,Togo,3315.0,3.917867
7271,11026,K8,Plastic Raw Materials,Ton,2459,Congo D. Rep.,3090.0,2.846846
7272,11027,K8,Plastic Raw Materials,Ton,3011,Angola,3021.0,3.079689
7273,11028,K8,Plastic Raw Materials,Ton,3041,Botswana,187.0,0.293716
7274,11029,K8,Plastic Raw Materials,Ton,3053,Burundi,40.0,0.058785
7275,11030,K8,Plastic Raw Materials,Ton,3102,Djibouti,419.0,0.525104
7276,11031,K8,Plastic Raw Materials,Ton,3115,Ethiopia,10151.0,11.680261
7277,11032,K8,Plastic Raw Materials,Ton,3116,Eritrea,19.0,0.032486
7278,11033,K8,Plastic Raw Materials,Ton,3143,Gambia,0.0,0.001028
7279,11034,K8,Plastic Raw Materials,Ton,3149,Ghana,10521.0,11.254408
7280,11035,K8,Plastic Raw Materials,Ton,3167,Guinea,1500.0,1.607985
7281,11036,K8,Plastic Raw Materials,Ton,3169,Guinea Bissau,1.0,0.000813
7282,11037,K8,Plastic Raw Materials,Ton,3229,Liberia,710.0,0.89138
7283,11038,K8,Plastic Raw Materials,Ton,3243,Malawi,1250.0,1.351376
7284,11039,K8,Plastic Raw Materials,Ton,3249,Mali,1728.0,1.929153
7285,11040,K8,Plastic Raw Materials,Ton,3267,Mozambique,10312.0,10.056584
7286,11041,K8,Plastic Raw Materials,Ton,3269,Namibia,18.0,0.026953
7287,11042,K8,Plastic Raw Materials,Ton,3291,Nigeria,35112.0,40.100777
7288,11043,K8,Plastic Raw Materials,Ton,3339,Reunion,96.0,0.125918
7289,11044,K8,Plastic Raw Materials,Ton,3355,Seychelles,2.0,0.00848
7290,11045,K8,Plastic Raw Materials,Ton,3357,Sierra Leone,613.0,0.663538
7291,11046,K8,Plastic Raw Materials,Ton,3363,Somalia,15.0,0.029801
7292,11047,K8,Plastic Raw Materials,Ton,3461,Zambia,2881.0,3.175763
7293,11048,K8,Plastic Raw Materials,Ton,4005,Algeria,30941.0,29.77525
7294,11049,K8,Plastic Raw Materials,Ton,4111,Egypt A Rp,67846.0,72.749844
7295,11050,K8,Plastic Raw Materials,Ton,4231,Libya,1689.0,1.432707
7296,11051,K8,Plastic Raw Materials,Ton,4265,Morocco,21617.0,19.965469
7297,11052,K8,Plastic Raw Materials,Ton,4365,South Africa,6039.0,11.346847
7298,11053,K8,Plastic Raw Materials,Ton,4381,Sudan,745.0,1.416354
7299,11054,K8,Plastic Raw Materials,Ton,4407,Tunisia,13612.0,11.794603
7300,11055,K8,Plastic Raw Materials,Ton,4463,Zimbabwe,219.0,0.272504
7301,11056,K8,Plastic Raw Materials,Ton,5059,Canada,6671.0,7.44642
7302,11057,K8,Plastic Raw Materials,Ton,5423,U S A,50961.0,111.67188
7303,11058,K8,Plastic Raw Materials,Ton,6015,Argentina,3575.0,4.901703
7304,11059,K8,Plastic Raw Materials,Ton,6039,Bolivia,5.0,0.023805
7305,11060,K8,Plastic Raw Materials,Ton,6043,Brazil,10211.0,16.061211
7306,11061,K8,Plastic Raw Materials,Ton,6073,Chile,2135.0,2.34775
7307,11062,K8,Plastic Raw Materials,Ton,6083,Colombia,8276.0,9.396001
7308,11063,K8,Plastic Raw Materials,Ton,6109,Ecuador,12423.0,11.962211
7309,11064,K8,Plastic Raw Materials,Ton,6317,Paraguay,7283.0,6.358975
7310,11065,K8,Plastic Raw Materials,Ton,6319,Peru,11849.0,13.428735
7311,11066,K8,Plastic Raw Materials,Ton,6427,Uruguay,38117.0,35.1641
7312,11067,K8,Plastic Raw Materials,Ton,6433,Venezuela,104.0,0.32125
7313,11068,K8,Plastic Raw Materials,Ton,7029,Barbados,0.0,2.9e-05
7314,11069,K8,Plastic Raw Materials,Ton,7171,Guyana,0.0,0.001658
7315,11070,K8,Plastic Raw Materials,Ton,7203,Jamaica,63.0,0.090944
7316,11071,K8,Plastic Raw Materials,Ton,7373,St Kitt N A,69.0,0.077303
7317,11072,K8,Plastic Raw Materials,Ton,7405,Trinidad,2442.0,2.161404
7318,11073,K8,Plastic Raw Materials,Ton,8091,Costa Rica,23.0,0.044567
7319,11074,K8,Plastic Raw Materials,Ton,8113,El Salvador,1042.0,1.207123
7320,11075,K8,Plastic Raw Materials,Ton,8165,Guatemala,5506.0,5.206517
7321,11076,K8,Plastic Raw Materials,Ton,8177,Honduras,1094.0,1.271818
7322,11077,K8,Plastic Raw Materials,Ton,8287,Nicaragua,68.0,0.059206
7323,11078,K8,Plastic Raw Materials,Ton,9007,Ameri Samoa,0.0,0.000613
7324,11079,K8,Plastic Raw Materials,Ton,9093,Cuba,55.0,0.09823
7325,11080,K8,Plastic Raw Materials,Ton,9103,Dominic Rep,7659.0,7.319656
7326,11081,K8,Plastic Raw Materials,Ton,9161,Guadeloupe,1.0,0.004772
7327,11082,K8,Plastic Raw Materials,Ton,9175,Haiti,3147.0,3.233652
7328,11083,K8,Plastic Raw Materials,Ton,9259,Mexico,29043.0,29.566297
7329,11084,K8,Plastic Raw Materials,Ton,9311,Panama Republic,51.0,0.074498
7330,11085,K8,Plastic Raw Materials,Ton,9331,Puerto Rico,67.0,0.140535
7331,11086,K8,Plastic Raw Materials,Ton,9383,Suriname,398.0,0.552548
7332,11087,K8,Plastic Raw Materials,Ton,10001,Afghanistan,196.0,0.344238
7333,11088,K8,Plastic Raw Materials,Ton,10017,Australia,3909.0,9.147834
7334,11089,K8,Plastic Raw Materials,Ton,10027,Bangladesh Pr,98940.0,108.11258
7335,11090,K8,Plastic Raw Materials,Ton,10038,Bhutan,921.0,1.359196
7336,11091,K8,Plastic Raw Materials,Ton,10047,Brunei,2.0,0.001708
7337,11092,K8,Plastic Raw Materials,Ton,10056,Cambodia,740.0,0.775328
7338,11093,K8,Plastic Raw Materials,Ton,10077,China P Rp,226386.0,261.129997
7339,11094,K8,Plastic Raw Materials,Ton,10127,Fiji Is,798.0,1.088397
7340,11095,K8,Plastic Raw Materials,Ton,10179,Hong Kong,3847.0,8.117773
7341,11096,K8,Plastic Raw Materials,Ton,10187,Indonesia,50941.0,59.160685
7342,11097,K8,Plastic Raw Materials,Ton,10189,Iran,19652.0,34.595627
7343,11098,K8,Plastic Raw Materials,Ton,10205,Japan,10665.0,16.760415
7344,11099,K8,Plastic Raw Materials,Ton,10217,Korea Rp,8624.0,17.273472
7345,11100,K8,Plastic Raw Materials,Ton,10245,Malaysia,6477.0,13.591642
7346,11101,K8,Plastic Raw Materials,Ton,10258,Myanmar,1908.0,1.94505
7347,11102,K8,Plastic Raw Materials,Ton,10273,Nepal,75805.0,80.673739
7348,11103,K8,Plastic Raw Materials,Ton,10285,New Zealand,408.0,0.922518
7349,11104,K8,Plastic Raw Materials,Ton,10309,Pakistan Ir,97895.0,112.076286
7350,11105,K8,Plastic Raw Materials,Ton,10315,Papua N Gna,2.0,0.004306
7351,11106,K8,Plastic Raw Materials,Ton,10323,Philippines,3756.0,6.610799
7352,11107,K8,Plastic Raw Materials,Ton,10359,Singapore,7263.0,22.40192
7353,11108,K8,Plastic Raw Materials,Ton,10369,Sri Lanka Dsr,39198.0,50.784029
7354,11109,K8,Plastic Raw Materials,Ton,10397,Thailand,16348.0,31.777597
7355,11110,K8,Plastic Raw Materials,Ton,10437,Vietnam Soc Rep,70709.0,81.636602
7356,11111,K8,Plastic Raw Materials,Ton,11025,Baharain Is,49897.0,47.301399
7357,11112,K8,Plastic Raw Materials,Ton,11191,Iraq,1682.0,1.653171
7358,11113,K8,Plastic Raw Materials,Ton,11207,Jordan,4555.0,6.03628
7359,11114,K8,Plastic Raw Materials,Ton,11219,Kuwait,14881.0,16.556151
7360,11115,K8,Plastic Raw Materials,Ton,11225,Lebanon,7048.0,7.329244
7361,11116,K8,Plastic Raw Materials,Ton,11301,Oman,4916.0,6.831423
7362,11117,K8,Plastic Raw Materials,Ton,11335,Qatar,1137.0,2.431847
7363,11118,K8,Plastic Raw Materials,Ton,11351,Saudi Arab,61187.0,70.747016
7364,11119,K8,Plastic Raw Materials,Ton,11391,Syria,421.0,0.622096
7365,11120,K8,Plastic Raw Materials,Ton,11419,U Arab Emts,100425.0,118.2809
7366,11121,K8,Plastic Raw Materials,Ton,11453,Yemen Republc,2610.0,2.667059
7367,11122,K8,Plastic Raw Materials,Ton,12075,Taiwan,2532.0,4.922694
7368,11123,K8,Plastic Raw Materials,Ton,12195,Israel,45669.0,43.581515
7369,11124,K8,Plastic Raw Materials,Ton,12215,Korea Dp Rp,350.0,0.485424
7370,11125,K8,Plastic Raw Materials,Ton,12247,Maldives,2980.0,3.547531
7371,11126,K8,Plastic Raw Materials,Ton,13019,Austria,185.0,0.855054
7372,11127,K8,Plastic Raw Materials,Ton,13033,Belgium,28317.0,41.17422
7373,11128,K8,Plastic Raw Materials,Ton,13101,Denmark,942.0,1.503465
7374,11129,K8,Plastic Raw Materials,Ton,13125,Finland,182.0,0.407117
7375,11130,K8,Plastic Raw Materials,Ton,13129,France,18341.0,21.916312
7376,11131,K8,Plastic Raw Materials,Ton,13147,Germany,26484.0,67.96458
7377,11132,K8,Plastic Raw Materials,Ton,13155,Greece,7655.0,9.439831
7378,11133,K8,Plastic Raw Materials,Ton,13193,Ireland,679.0,1.28954
7379,11134,K8,Plastic Raw Materials,Ton,13197,Italy,134446.0,154.944188
7380,11135,K8,Plastic Raw Materials,Ton,13235,Luxembourg,3.0,0.004785
7381,11136,K8,Plastic Raw Materials,Ton,13275,Netherland,5023.0,10.728914
7382,11137,K8,Plastic Raw Materials,Ton,13327,Portugal,21167.0,23.694901
7383,11138,K8,Plastic Raw Materials,Ton,13367,Spain,15942.0,19.68241
7384,11139,K8,Plastic Raw Materials,Ton,13387,Sweden,127.0,0.609289
7385,11140,K8,Plastic Raw Materials,Ton,13421,U K,3091.0,8.740657
7386,11141,K8,Plastic Raw Materials,Ton,14297,Norway,329.0,0.593567
7387,11142,K8,Plastic Raw Materials,Ton,14389,Switzerland,548.0,1.660377
7388,11143,K8,Plastic Raw Materials,Ton,15003,Albania,190.0,0.21651
7389,11144,K8,Plastic Raw Materials,Ton,15016,Armenia,0.0,0.00193
7390,11145,K8,Plastic Raw Materials,Ton,15021,Azerbaijan,83.0,0.196386
7391,11146,K8,Plastic Raw Materials,Ton,15040,Bosnia-Hrzgovin,417.0,0.367258
7392,11147,K8,Plastic Raw Materials,Ton,15049,Bulgaria,14752.0,15.674326
7393,11148,K8,Plastic Raw Materials,Ton,15055,Belarus,0.0,0.004087
7394,11149,K8,Plastic Raw Materials,Ton,15092,Croatia,8375.0,7.553742
7395,11150,K8,Plastic Raw Materials,Ton,15098,Czech Republic,9.0,0.039474
7396,11151,K8,Plastic Raw Materials,Ton,15114,Estonia,13.0,0.021556
7397,11152,K8,Plastic Raw Materials,Ton,15145,Georgia,3904.0,3.403655
7398,11153,K8,Plastic Raw Materials,Ton,15181,Hungary,498.0,0.486508
7399,11154,K8,Plastic Raw Materials,Ton,15212,Kazakhstan,328.0,0.425818
7400,11155,K8,Plastic Raw Materials,Ton,15216,Kyrghyzstan,0.0,0.000389
7401,11156,K8,Plastic Raw Materials,Ton,15224,Latvia,24.0,0.0258
7402,11157,K8,Plastic Raw Materials,Ton,15234,Lithuania,480.0,0.660734
7403,11158,K8,Plastic Raw Materials,Ton,15260,Moldova,0.0,2e-05
7404,11159,K8,Plastic Raw Materials,Ton,15325,Poland,4042.0,4.873966
7405,11160,K8,Plastic Raw Materials,Ton,15343,Romania,5193.0,4.496693
7406,11161,K8,Plastic Raw Materials,Ton,15344,Russia,2049.0,4.437744
7407,11162,K8,Plastic Raw Materials,Ton,15352,Serbia,2799.0,3.258708
7408,11163,K8,Plastic Raw Materials,Ton,15356,Montenegro,1610.0,1.317281
7409,11164,K8,Plastic Raw Materials,Ton,15358,Slovak Rep,36.0,0.076259
7410,11165,K8,Plastic Raw Materials,Ton,15360,Slovenia,1698.0,1.815768
7411,11166,K8,Plastic Raw Materials,Ton,15393,Tajikistan,46.0,0.093469
7412,11167,K8,Plastic Raw Materials,Ton,15410,Turkmenistan,0.0,0.001219
7413,11168,K8,Plastic Raw Materials,Ton,15422,Ukraine,14446.0,13.349149
7414,11169,K8,Plastic Raw Materials,Ton,15430,Uzbekistan,26.0,0.040206
7415,11170,K8,Plastic Raw Materials,Ton,16095,Cyprus,318.0,0.391824
7416,11171,K8,Plastic Raw Materials,Ton,16251,Malta,98.0,0.113977
7417,11172,K8,Plastic Raw Materials,Ton,16409,Turkey,199878.0,217.598033
7418,11173,K9,"Plastc Sht, Film, Plts Etc",Ton,599,Unspecified,26.022,0.042829
7419,11174,K9,"Plastc Sht, Film, Plts Etc",Ton,1213,Kenya,7833.02,17.284388
7420,11175,K9,"Plastc Sht, Film, Plts Etc",Ton,1395,Tanzania Rep,2325.823,5.831373
7421,11176,K9,"Plastc Sht, Film, Plts Etc",Ton,1417,Uganda,4497.632,13.673606
7422,11177,K9,"Plastc Sht, Film, Plts Etc",Ton,2035,Benin,79.763,0.246602
7423,11178,K9,"Plastc Sht, Film, Plts Etc",Ton,2050,Burkina Faso,91.991,0.278755
7424,11179,K9,"Plastc Sht, Film, Plts Etc",Ton,2057,Cameroon,1479.227,4.609018
7425,11180,K9,"Plastc Sht, Film, Plts Etc",Ton,2067,C Afri Rep,0.22,0.000425
7426,11181,K9,"Plastc Sht, Film, Plts Etc",Ton,2087,Congo P Rep,329.643,1.662728
7427,11182,K9,"Plastc Sht, Film, Plts Etc",Ton,2141,Gabon,79.749,0.205414
7428,11183,K9,"Plastc Sht, Film, Plts Etc",Ton,2199,Cote D' Ivoire,1806.748,5.812131
7429,11184,K9,"Plastc Sht, Film, Plts Etc",Ton,2241,Madagascar,92.143,0.37278
7430,11185,K9,"Plastc Sht, Film, Plts Etc",Ton,2255,Mauritania,39.172,0.112058
7431,11186,K9,"Plastc Sht, Film, Plts Etc",Ton,2257,Mauritius,899.36,2.112833
7432,11187,K9,"Plastc Sht, Film, Plts Etc",Ton,2289,Niger,4.827,0.015168
7433,11188,K9,"Plastc Sht, Film, Plts Etc",Ton,2345,Rwanda,38.678,0.139611
7434,11189,K9,"Plastc Sht, Film, Plts Etc",Ton,2353,Senegal,609.532,1.782229
7435,11190,K9,"Plastc Sht, Film, Plts Etc",Ton,2399,Togo,1191.017,2.396173
7436,11191,K9,"Plastc Sht, Film, Plts Etc",Ton,2459,Congo D. Rep.,597.163,2.395511
7437,11192,K9,"Plastc Sht, Film, Plts Etc",Ton,3011,Angola,2034.691,7.401802
7438,11193,K9,"Plastc Sht, Film, Plts Etc",Ton,3041,Botswana,8.327,0.04254
7439,11194,K9,"Plastc Sht, Film, Plts Etc",Ton,3053,Burundi,7.075,0.041722
7440,11195,K9,"Plastc Sht, Film, Plts Etc",Ton,3063,Cape Verde Is,1.2,0.008335
7441,11196,K9,"Plastc Sht, Film, Plts Etc",Ton,3085,Comoros,9.66,0.088401
7442,11197,K9,"Plastc Sht, Film, Plts Etc",Ton,3102,Djibouti,58.363,0.137436
7443,11198,K9,"Plastc Sht, Film, Plts Etc",Ton,3115,Ethiopia,1288.317,3.884815
7444,11199,K9,"Plastc Sht, Film, Plts Etc",Ton,3116,Eritrea,13.08,0.026255
7445,11200,K9,"Plastc Sht, Film, Plts Etc",Ton,3117,Equtl Guinea,27.19,0.1151
7446,11201,K9,"Plastc Sht, Film, Plts Etc",Ton,3143,Gambia,29.364,0.082016
7447,11202,K9,"Plastc Sht, Film, Plts Etc",Ton,3149,Ghana,4947.243,17.78868
7448,11203,K9,"Plastc Sht, Film, Plts Etc",Ton,3167,Guinea,231.334,0.556144
7449,11204,K9,"Plastc Sht, Film, Plts Etc",Ton,3169,Guinea Bissau,2.501,0.005888
7450,11205,K9,"Plastc Sht, Film, Plts Etc",Ton,3229,Liberia,73.031,0.200154
7451,11206,K9,"Plastc Sht, Film, Plts Etc",Ton,3243,Malawi,531.482,1.898426
7452,11207,K9,"Plastc Sht, Film, Plts Etc",Ton,3249,Mali,45.568,0.104125
7453,11208,K9,"Plastc Sht, Film, Plts Etc",Ton,3267,Mozambique,1365.651,4.585786
7454,11209,K9,"Plastc Sht, Film, Plts Etc",Ton,3269,Namibia,1.827,0.005453
7455,11210,K9,"Plastc Sht, Film, Plts Etc",Ton,3291,Nigeria,18062.288,37.190872
7456,11211,K9,"Plastc Sht, Film, Plts Etc",Ton,3339,Reunion,34.449,0.07639
7457,11212,K9,"Plastc Sht, Film, Plts Etc",Ton,3355,Seychelles,15.23,0.078717
7458,11213,K9,"Plastc Sht, Film, Plts Etc",Ton,3357,Sierra Leone,695.591,2.727081
7459,11214,K9,"Plastc Sht, Film, Plts Etc",Ton,3363,Somalia,34.771,0.124168
7460,11215,K9,"Plastc Sht, Film, Plts Etc",Ton,3385,Swaziland,2.544,0.004564
7461,11216,K9,"Plastc Sht, Film, Plts Etc",Ton,3461,Zambia,1181.93,3.782828
7462,11217,K9,"Plastc Sht, Film, Plts Etc",Ton,4005,Algeria,346.846,0.905198
7463,11218,K9,"Plastc Sht, Film, Plts Etc",Ton,4111,Egypt A Rp,5536.782,13.22799
7464,11219,K9,"Plastc Sht, Film, Plts Etc",Ton,4231,Libya,188.896,0.365949
7465,11220,K9,"Plastc Sht, Film, Plts Etc",Ton,4265,Morocco,125.934,0.295211
7466,11221,K9,"Plastc Sht, Film, Plts Etc",Ton,4365,South Africa,13026.739,38.514263
7467,11222,K9,"Plastc Sht, Film, Plts Etc",Ton,4381,Sudan,1617.327,3.771325
7468,11223,K9,"Plastc Sht, Film, Plts Etc",Ton,4407,Tunisia,1132.798,2.412589
7469,11224,K9,"Plastc Sht, Film, Plts Etc",Ton,4463,Zimbabwe,659.444,2.332567
7470,11225,K9,"Plastc Sht, Film, Plts Etc",Ton,5059,Canada,3504.408,8.724916
7471,11226,K9,"Plastc Sht, Film, Plts Etc",Ton,5423,U S A,41087.228,124.748386
7472,11227,K9,"Plastc Sht, Film, Plts Etc",Ton,6015,Argentina,2138.324,5.47053
7473,11228,K9,"Plastc Sht, Film, Plts Etc",Ton,6039,Bolivia,50.192,0.119592
7474,11229,K9,"Plastc Sht, Film, Plts Etc",Ton,6043,Brazil,3099.218,9.877514
7475,11230,K9,"Plastc Sht, Film, Plts Etc",Ton,6073,Chile,1783.022,3.684048
7476,11231,K9,"Plastc Sht, Film, Plts Etc",Ton,6083,Colombia,6901.202,13.781796
7477,11232,K9,"Plastc Sht, Film, Plts Etc",Ton,6109,Ecuador,159.145,0.485086
7478,11233,K9,"Plastc Sht, Film, Plts Etc",Ton,6317,Paraguay,56.441,0.156081
7479,11234,K9,"Plastc Sht, Film, Plts Etc",Ton,6319,Peru,2786.654,5.046889
7480,11235,K9,"Plastc Sht, Film, Plts Etc",Ton,6427,Uruguay,104.037,0.2411
7481,11236,K9,"Plastc Sht, Film, Plts Etc",Ton,6433,Venezuela,78.001,0.163194
7482,11237,K9,"Plastc Sht, Film, Plts Etc",Ton,7013,Antigua,0.01,0.003081
7483,11238,K9,"Plastc Sht, Film, Plts Etc",Ton,7020,Aruba,0.003,8e-06
7484,11239,K9,"Plastc Sht, Film, Plts Etc",Ton,7029,Barbados,0.02,0.001001
7485,11240,K9,"Plastc Sht, Film, Plts Etc",Ton,7105,Dominica,0.004,0.001546
7486,11241,K9,"Plastc Sht, Film, Plts Etc",Ton,7171,Guyana,1.827,0.009822
7487,11242,K9,"Plastc Sht, Film, Plts Etc",Ton,7203,Jamaica,111.281,0.494109
7488,11243,K9,"Plastc Sht, Film, Plts Etc",Ton,7263,Montserrat,0.002,2e-05
7489,11244,K9,"Plastc Sht, Film, Plts Etc",Ton,7375,St Lucia,0.005,1.2e-05
7490,11245,K9,"Plastc Sht, Film, Plts Etc",Ton,7379,St Vincent,1.205,0.004622
7491,11246,K9,"Plastc Sht, Film, Plts Etc",Ton,7405,Trinidad,293.081,1.033105
7492,11247,K9,"Plastc Sht, Film, Plts Etc",Ton,8091,Costa Rica,255.234,1.16594
7493,11248,K9,"Plastc Sht, Film, Plts Etc",Ton,8113,El Salvador,736.865,1.585137
7494,11249,K9,"Plastc Sht, Film, Plts Etc",Ton,8165,Guatemala,590.375,1.777211
7495,11250,K9,"Plastc Sht, Film, Plts Etc",Ton,8177,Honduras,83.093,0.15592
7496,11251,K9,"Plastc Sht, Film, Plts Etc",Ton,8287,Nicaragua,26.757,0.096439
7497,11252,K9,"Plastc Sht, Film, Plts Etc",Ton,9037,Bermuda,0.001,2e-06
7498,11253,K9,"Plastc Sht, Film, Plts Etc",Ton,9093,Cuba,0.21,0.002412
7499,11254,K9,"Plastc Sht, Film, Plts Etc",Ton,9103,Dominic Rep,373.825,0.840395
7500,11255,K9,"Plastc Sht, Film, Plts Etc",Ton,9161,Guadeloupe,0.09,0.000462
7501,11256,K9,"Plastc Sht, Film, Plts Etc",Ton,9175,Haiti,0.263,0.00167
7502,11257,K9,"Plastc Sht, Film, Plts Etc",Ton,9253,Martinique,0.006,5.7e-05
7503,11258,K9,"Plastc Sht, Film, Plts Etc",Ton,9259,Mexico,13259.587,27.131549
7504,11259,K9,"Plastc Sht, Film, Plts Etc",Ton,9277,Netherlandantil,3.25,0.029777
7505,11260,K9,"Plastc Sht, Film, Plts Etc",Ton,9311,Panama Republic,15.27,0.097826
7506,11261,K9,"Plastc Sht, Film, Plts Etc",Ton,9331,Puerto Rico,17.583,0.057759
7507,11262,K9,"Plastc Sht, Film, Plts Etc",Ton,9383,Suriname,45.413,0.11132
7508,11263,K9,"Plastc Sht, Film, Plts Etc",Ton,10001,Afghanistan,527.875,0.987608
7509,11264,K9,"Plastc Sht, Film, Plts Etc",Ton,10017,Australia,5932.885,15.201111
7510,11265,K9,"Plastc Sht, Film, Plts Etc",Ton,10027,Bangladesh Pr,15031.949,28.533004
7511,11266,K9,"Plastc Sht, Film, Plts Etc",Ton,10038,Bhutan,180.176,0.451418
7512,11267,K9,"Plastc Sht, Film, Plts Etc",Ton,10047,Brunei,15.654,0.027968
7513,11268,K9,"Plastc Sht, Film, Plts Etc",Ton,10056,Cambodia,18.476,0.075482
7514,11269,K9,"Plastc Sht, Film, Plts Etc",Ton,10077,China P Rp,8806.633,28.67384
7515,11270,K9,"Plastc Sht, Film, Plts Etc",Ton,10127,Fiji Is,70.217,0.320239
7516,11271,K9,"Plastc Sht, Film, Plts Etc",Ton,10179,Hong Kong,841.856,3.033228
7517,11272,K9,"Plastc Sht, Film, Plts Etc",Ton,10187,Indonesia,1787.179,6.490711
7518,11273,K9,"Plastc Sht, Film, Plts Etc",Ton,10189,Iran,4502.767,10.010482
7519,11274,K9,"Plastc Sht, Film, Plts Etc",Ton,10205,Japan,666.084,3.197777
7520,11275,K9,"Plastc Sht, Film, Plts Etc",Ton,10217,Korea Rp,2059.537,8.198494
7521,11276,K9,"Plastc Sht, Film, Plts Etc",Ton,10223,Lao Pd Rp,0.3,0.000948
7522,11277,K9,"Plastc Sht, Film, Plts Etc",Ton,10245,Malaysia,2450.047,8.459568
7523,11278,K9,"Plastc Sht, Film, Plts Etc",Ton,10258,Myanmar,44.664,0.092184
7524,11279,K9,"Plastc Sht, Film, Plts Etc",Ton,10261,Mongolia,0.012,4.6e-05
7525,11280,K9,"Plastc Sht, Film, Plts Etc",Ton,10273,Nepal,13584.251,29.580447
7526,11281,K9,"Plastc Sht, Film, Plts Etc",Ton,10285,New Zealand,1089.302,2.608824
7527,11282,K9,"Plastc Sht, Film, Plts Etc",Ton,10309,Pakistan Ir,341.723,1.036623
7528,11283,K9,"Plastc Sht, Film, Plts Etc",Ton,10315,Papua N Gna,8.4,0.057992
7529,11284,K9,"Plastc Sht, Film, Plts Etc",Ton,10323,Philippines,1250.784,3.542523
7530,11285,K9,"Plastc Sht, Film, Plts Etc",Ton,10359,Singapore,1297.683,4.329256
7531,11286,K9,"Plastc Sht, Film, Plts Etc",Ton,10361,Solomon Is,0.022,5.9e-05
7532,11287,K9,"Plastc Sht, Film, Plts Etc",Ton,10369,Sri Lanka Dsr,8579.091,19.530263
7533,11288,K9,"Plastc Sht, Film, Plts Etc",Ton,10397,Thailand,3840.19,13.347924
7534,11289,K9,"Plastc Sht, Film, Plts Etc",Ton,10437,Vietnam Soc Rep,1888.296,7.32123
7535,11290,K9,"Plastc Sht, Film, Plts Etc",Ton,11025,Baharain Is,2453.252,5.260258
7536,11291,K9,"Plastc Sht, Film, Plts Etc",Ton,11191,Iraq,56.354,0.183112
7537,11292,K9,"Plastc Sht, Film, Plts Etc",Ton,11207,Jordan,1358.026,3.386999
7538,11293,K9,"Plastc Sht, Film, Plts Etc",Ton,11219,Kuwait,1519.308,3.653745
7539,11294,K9,"Plastc Sht, Film, Plts Etc",Ton,11225,Lebanon,1818.343,3.892807
7540,11295,K9,"Plastc Sht, Film, Plts Etc",Ton,11301,Oman,3227.058,9.464594
7541,11296,K9,"Plastc Sht, Film, Plts Etc",Ton,11335,Qatar,1862.15,4.054614
7542,11297,K9,"Plastc Sht, Film, Plts Etc",Ton,11351,Saudi Arab,7326.475,19.01271
7543,11298,K9,"Plastc Sht, Film, Plts Etc",Ton,11391,Syria,105.396,0.385631
